session_id,user_id,created_at,session_mode,session_use_rag,interaction_number,timestamp,query,routed_query,mode,use_rag,used_cache,latency_min,results_count,title_response,score_response,csat_score,nps_score,resolution_numeric,csat_category,nps_category,resolution_label,Total,Surveys,title,genres,keywords,overview,score,release_date,hallucination,valid_movie,rag_mode
e5d7b6e1-2902-4789-a6e9-6aad95009cb4,57 316 6845398,5/2/2026,DIRECT,False,1,2:07,pelis de acción con robots,pelis de acción con robots,DIRECT,False,False,4.740933333,5,Transformers: BotBots,0.3486,3,7,2,Media,passive,partial,1,1,Transformers: BotBots,"['Kids', 'Animation']","['villain', 'based on toy', 'robot', 'destruction', 'power', 'animation']","When the lights go out at the mall, the BotBots come out to play! Meet a fun-loving crew of everyday objects that morph into robots at closing time.",51,,0,1,NO_RAG
2b15526a-c0e4-4751-ab19-9c799b44a443,57 316 6763061,5/3/2026,DIRECT,False,1,11:44,una peli que tenga emociones pero no sea muy triste,una peli que tenga emociones pero no sea muy triste,DIRECT,False,False,7.083433333,5,Juro que te amo,0.4457,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,NO_RAG
2db612dd-3aef-4f92-bdc4-acb45a5b4868,57 313 6382126,5/3/2026,DIRECT,False,1,12:10,algo que me guste aunque no sepa bien qué quiero,algo que me guste aunque no sepa bien qué quiero,DIRECT,False,False,3.761616667,5,Juro que te amo,0.4255,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,NO_RAG
2e5d0f69-90f5-4a1b-b523-0087b01e45cf,57 312 6992129,5/3/2026,RAG,True,1,10:19,quiero una película que me guste de principio a fin,quiero una película que me guste de principio a fin,RAG,True,False,6.443983333,5,Juro que te amo,0.4208,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,RAG
2f43905c-0115-4989-bbe5-7ba5a2a9d231,57 313 3933337,5/3/2026,DIRECT,False,1,3:07,una película cualquiera,una película cualquiera,DIRECT,False,False,3.911966667,5,"Muchachos, la película de la gente",0.4183,3,7,2,Media,passive,partial,1,1,"Muchachos, la película de la gente",['Documentary'],['cine argentino'],"The celebrations for the title of the Argentine National Team in the World Cup in Qatar 2022, through videos of Argentines around the world and unpublished material of the party in the streets.",83,02/11/2024,0,1,NO_RAG
3ba1ce2a-dcb0-45a0-8bbb-8df310d04ec3,57 315 0604739,5/3/2026,RAG,True,1,7:50,una peli buena cualquiera,una peli buena cualquiera,RAG,True,False,3.255466667,5,"Muchachos, la película de la gente",0.3045,3,7,2,Media,passive,partial,1,1,"Muchachos, la película de la gente",['Documentary'],['cine argentino'],"The celebrations for the title of the Argentine National Team in the World Cup in Qatar 2022, through videos of Argentines around the world and unpublished material of the party in the streets.",83,02/11/2024,0,1,RAG
3f9936f3-d608-4652-866d-2b950bc2e78f,57 312 4064783,5/3/2026,RAG,True,1,16:00,quiero una película que sea buena sin ser complicada,quiero una película que sea buena sin ser complicada,RAG,True,False,4.753366667,5,Juro que te amo,0.4521,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,RAG
40389c6b-305a-463e-a6c8-b22865b07639,57 313 2212276,5/3/2026,RAG,True,1,12:18,quiero una peli que me entretenga sin pensar mucho pero que no sea mala,quiero una peli que me entretenga sin pensar mucho pero que no sea mala,RAG,True,False,5.51265,5,Juro que te amo,0.6469,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,RAG
42138d8f-bf99-4318-8b58-d280d2abc9eb,57 314 5541679,5/3/2026,DIRECT,False,1,3:37,una película cool,una película cool,DIRECT,False,False,6.400383333,5,"Muchachos, la película de la gente",0.4112,3,7,2,Media,passive,partial,1,1,"Muchachos, la película de la gente",['Documentary'],['cine argentino'],"The celebrations for the title of the Argentine National Team in the World Cup in Qatar 2022, through videos of Argentines around the world and unpublished material of the party in the streets.",83,02/11/2024,0,1,NO_RAG
450beca7-4f68-4dcb-bb72-e4e8db12cf66,57 311 7940053,5/3/2026,DIRECT,False,1,1:49,algo para ver hoy,algo para ver hoy,DIRECT,False,False,4.566766667,5,Hoy Voy a Cambiar,0.8188,5,10,3,Alta,promoter,yes,1,1,Hoy Voy a Cambiar,['Drama'],[],Hoy Voy a Cambiar,60,,0,1,NO_RAG
45de3c81-7ceb-4577-8eca-7d7526719b53,57 311 3837097,5/3/2026,RAG,True,1,8:32,una peli que sea intensa pero no deprimente,una peli que sea intensa pero no deprimente,RAG,True,False,4.931216667,5,Juro que te amo,0.4195,3,7,2,Media,passive,partial,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,RAG
47f8dbed-31c8-48ef-8b8f-8119473b8f86,57 314 1295996,5/3/2026,RAG,True,1,6:57,una peli cualquiera buena,una peli cualquiera buena,RAG,True,False,21.60136667,5,"Muchachos, la película de la gente",0.31,2,3,1,Baja,detractor,no,1,1,"Muchachos, la película de la gente",['Documentary'],['cine argentino'],"The celebrations for the title of the Argentine National Team in the World Cup in Qatar 2022, through videos of Argentines around the world and unpublished material of the party in the streets.",83,02/11/2024,0,1,RAG
13111470-93aa-4b02-ae81-a3ed207affd1,57 316 7556912,4/26/2026,RAG,True,1,22:25,recomienda algo parecido a spiderman,recomienda algo parecido a spiderman,RAG,True,False,10.022,5,Spider-Man,0.209,2,3,1,Baja,detractor,no,1,1,Spider-Man,"['Action', 'Science Fiction']","['new york city', 'loss of loved one', 'adolescence', 'photographer', 'secret identity', 'villain', 'spider', 'bad boss', 'photography', 'hostility', 'superhero', 'based on comic', 'teenage boy', 'teenage love', 'evil', 'super villain', 'taking responsibility']","After being bitten by a genetically altered spider at Oscorp, nerdy but endearing high school student Peter Parker is endowed with amazing powers to become the superhero known as Spider-Man.",73,05/31/2002,0,1,RAG
13111470-93aa-4b02-ae81-a3ed207affd1,57 316 7556912,4/26/2026,RAG,True,1,22:25,recomienda algo parecido a spiderman,recomienda algo parecido a spiderman,RAG,True,False,10.022,5,Spider-Man,0.209,2,3,1,Baja,detractor,no,1,1,Spider-Man,"['Animation', 'Action & Adventure']","['superhero', 'based on comic', 'radioactivity']","Bitten by a neogenetic spider, Peter Parker develops spider-like superpowers. He uses these to fight crime while trying to balance it with the struggles of his personal life.",83,,0,1,RAG
4e9aeecd-3a15-4411-92c6-d1a01e1ad646,57 318 7079180,5/3/2026,DIRECT,False,1,5:23,algo que enganche,algo que enganche,DIRECT,False,False,4.737283333,5,I Spit on Your Grave: Déjà Vu,0.4714,5,10,3,Alta,promoter,yes,1,1,I Spit on Your Grave: Déjà Vu,"['Thriller', 'Horror']","['rape', 'sequel', 'revenge', 'rape and revenge']","Following her rape, Jennifer Hills wrote a bestselling account of her ordeal and of the controversial trial in which she was accused of taking the law into her own hands and brutally killing her assailants. In the small town where the rape and revenge took place, the relatives of the rapists she killed are furious that the court declared her not guilty and resolve to take justice into their own hands.",30,04/23/2019,0,1,NO_RAG
4f573d2d-d528-46a3-9490-3444c25c6bc4,57 317 4827337,5/3/2026,DIRECT,False,1,1:23,recomiéndame algo,recomiéndame algo,DIRECT,False,False,5.117,5,Kannadi Pookkal,0.2057,2,3,1,Baja,detractor,no,1,1,Kannadi Pookkal,[],['remake'],"A seven-year-old spends time happily with his father and step mother. But with the birth of a new baby in the family, he's unable to tolerate the competition for parental love, and kills the newborn.",0,07/14/2004,0,1,NO_RAG
51a8e2b2-52de-431d-84c2-daa6bf7e2b78,57 316 7448460,5/3/2026,RAG,True,1,2:33,algo para pasar el rato,algo para pasar el rato,RAG,True,False,4.529166667,5,Chacrinha: Eu Vim para Confundir e Não para Explicar,0.3037,3,7,2,Media,passive,partial,1,1,Chacrinha: Eu Vim para Confundir e Não para Explicar,['Documentary'],['brazilian history'],"Chacrinha's legacy on TV and excerpts from his personal life are revealed through testimonials and archive images, which tell the story behind the cameras, the behind the scenes that consolidated a new way of communicating Brazil and the facets of a man who is one of the most interesting contemporary characters on the national cultural scene.",60,01/28/2021,0,1,RAG
52d3471e-1e14-430a-b515-572ce276609a,57 313 1223290,5/3/2026,RAG,True,1,12:04,una película que tenga giros pero que no confunda,una película que tenga giros pero que no confunda,RAG,True,False,4.35125,5,Juro que te amo,0.6193,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,RAG
567ce16e-e5e5-4d2c-8952-2d4f42d6d237,57 311 6838187,5/3/2026,DIRECT,False,1,13:18,algo que tenga buena trama pero no sea lenta,algo que tenga buena trama pero no sea lenta,DIRECT,False,False,5.328433333,5,Juro que te amo,0.4611,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,NO_RAG
5958494e-0cfb-45d3-8437-d4cbf3809c43,57 313 9524984,5/3/2026,DIRECT,False,1,1:06,acción con estrategia y planificación,acción con estrategia y planificación,DIRECT,False,False,3.238566667,5,Profits et pertes : enquête sur les spéculateurs de la crise et du chaos,0.2575,2,3,1,Baja,detractor,no,1,1,Profits et pertes : enquête sur les spéculateurs de la crise et du chaos,['Documentary'],"['market economy', 'crise']",We don't have an overview translated in English. Help us expand our database by adding one.,60,02/02/2021,0,1,NO_RAG
59b3a795-e3ff-4658-b026-8e0126c694de,57 318 6807351,5/3/2026,RAG,True,1,14:54,algo que sea envolvente pero fácil de seguir,algo que sea envolvente pero fácil de seguir,RAG,True,False,3.742816667,5,Juro que te amo,0.4472,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,RAG
59c3c9f8-211a-488d-871f-46b6f1a33dc2,57 318 0189033,5/3/2026,RAG,True,1,12:39,una película que sea emocionante pero clara,una película que sea emocionante pero clara,RAG,True,False,3.554816667,5,Juro que te amo,0.4496,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,RAG
5d1d8a45-659f-4feb-ac7b-e3181d2de03d,57 314 3333552,5/3/2026,DIRECT,False,1,15:31,quiero algo que sea interesante pero no pesado,quiero algo que sea interesante pero no pesado,DIRECT,False,False,34.44728333,5,Juro que te amo,0.4731,3,7,2,Media,passive,partial,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,NO_RAG
5dd4767b-9b27-4bd6-9c54-1be3f17a3a80,57 318 0071967,5/3/2026,DIRECT,False,1,11:58,quiero algo intenso pero que no me estrese,quiero algo intenso pero que no me estrese,DIRECT,False,False,4.68835,5,Juro que te amo,0.4874,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,NO_RAG
5ee780ad-0e7c-4b7c-9c92-a162dc291bf0,57 316 1782207,5/3/2026,DIRECT,False,1,0:29,acción con aventura y exploración,acción con aventura y exploración,DIRECT,False,False,2.71275,5,The Surgeon of the Rusty Knife,0.2553,2,3,1,Baja,detractor,no,1,1,The Surgeon of the Rusty Knife,['Drama'],"['affectation', 'admiring', 'adoring', 'enthusiastic']","José Pedro de Freitas, better known as Zé Arigó, was a simple man who lived with his wife Arlete in Congonhas, Minas Gerais. During the 1950s, a time when Spiritism was not as well known and respected in the country, Arigó became a symbol of hope through his surgeries and spiritual cures. Based on a true story, Arigó, with the help of the spirit of Dr. Fritz, performed numerous spiritual surgeries on people from Brazil and the world.",71,09/01/2022,0,1,NO_RAG
67c7680b-6e02-4568-a329-e375414753b8,57 319 8744710,5/3/2026,DIRECT,False,1,7:08,algo recomendado,algo recomendado,DIRECT,False,False,4.54885,5,Aliados,0.2419,2,3,1,Baja,detractor,no,1,1,Aliados,"['Comedy', 'Drama']",['fantastico'],We don't have an overview translated in English. Help us expand our database by adding one.,77,,0,1,NO_RAG
6929d705-d6f9-406c-8d34-9a284b66cc43,57 319 9077595,5/3/2026,RAG,True,1,10:34,una peli que tenga suspenso pero que se entienda bien,una peli que tenga suspenso pero que se entienda bien,RAG,True,False,5.059616667,5,Juro que te amo,0.6442,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,RAG
6b9eccbb-0309-49f6-b6f7-63803fa4ed9f,57 318 1333033,5/3/2026,DIRECT,False,1,12:33,algo que sea interesante sin ser complicado,algo que sea interesante sin ser complicado,DIRECT,False,False,4.470366667,5,Juro que te amo,0.4546,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,NO_RAG
6c15d078-a9a2-4d0e-9828-9fc67c124a21,57 312 5114061,5/3/2026,RAG,True,1,4:23,una peli decente,una peli decente,RAG,True,False,3.848766667,5,Still a Mystery,0.3302,3,7,2,Media,passive,partial,1,1,Still a Mystery,"['Documentary', 'Crime', 'Reality']",['true crime'],"Each episode re-examines a single crime case where unanswered questions still remain. Through original interviews those involved, the evidence is dissected and new theories are presented in a quest to uncover the truth.",76,,0,1,RAG
6de59ea5-b5ef-43fb-bbd5-18e124b94407,57 311 7519626,5/3/2026,DIRECT,False,1,6:20,algo para desconectar,algo para desconectar,DIRECT,False,False,3.064866667,5,Para - We Are King,0.3253,3,7,2,Media,passive,partial,1,1,Para - We Are King,['Drama'],[],"Sometimes, disaster is just one decision away from delight: Para - We are King, follows four young women in Berlin-Wedding searching for happiness in a world, in which light and darkness lie close together.",54,,0,1,NO_RAG
6e9d561b-2535-49c0-af9d-8db77609329e,57 319 2096035,5/3/2026,DIRECT,False,1,12:47,quiero algo que me saque de la rutina pero que sea disfrutable,quiero algo que me saque de la rutina pero que sea disfrutable,DIRECT,False,False,6.00465,5,Juro que te amo,0.6617,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,NO_RAG
73f91bb2-9a7e-4c43-a184-1a55bd0f1bfc,57 312 2039723,5/3/2026,RAG,True,1,3:00,algo que valga la pena,algo que valga la pena,RAG,True,False,4.64475,5,Juro que te amo,0.4679,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,RAG
7449fb08-2594-48e7-8ec7-a288352e296c,57 314 1085967,5/3/2026,DIRECT,False,1,7:44,algo para ver ahora,algo para ver ahora,DIRECT,False,False,3.307983333,5,Para Gases... los mios,0.454,5,10,3,Alta,promoter,yes,1,1,Para Gases... los mios,[],[],Mexican feature film,50,01/01/2002,0,1,NO_RAG
755ca381-5d16-4e7f-be83-73883034cd78,57 315 2028844,5/3/2026,RAG,True,1,15:40,una peli que tenga emoción pero sin exagerar,una peli que tenga emoción pero sin exagerar,RAG,True,False,5.16645,5,Juro que te amo,0.4374,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,RAG
7667ad71-f10e-4ce1-8cdb-0b485158cd03,57 317 3577146,5/3/2026,RAG,True,1,8:47,quiero ver algo interesante pero que no me aburra,quiero ver algo interesante pero que no me aburra,RAG,True,False,5.608066667,5,Juro que te amo,0.4738,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,RAG
797975fb-5e94-45ef-b6c4-4e3ec1cf588a,57 312 8047427,5/3/2026,DIRECT,False,1,9:15,una peli que sea profunda pero entretenida,una peli que sea profunda pero entretenida,DIRECT,False,False,4.6943,5,Juro que te amo,0.4367,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,NO_RAG
7a82737c-65ed-4a44-a451-53e85348543f,57 318 5569632,5/3/2026,RAG,True,1,7:28,una peli que valga la pena ver,una peli que valga la pena ver,RAG,True,False,4.393383333,5,Juro que te amo,0.4413,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,RAG
7b6a2e0b-ed6d-48a5-8b34-c78ee429c4fb,57 315 5217110,5/3/2026,DIRECT,False,1,9:02,una película que tenga buena historia pero que sea fácil de seguir,una película que tenga buena historia pero que sea fácil de seguir,DIRECT,False,False,12.2258,5,Juro que te amo,0.6476,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,NO_RAG
7bc56fbc-d4e3-4e33-9a20-d46a50c95115,57 316 0768926,5/3/2026,DIRECT,False,1,6:33,algo para ver tranquilo,algo para ver tranquilo,DIRECT,False,False,4.29375,5,I Am Curious (Yellow),0.2609,2,3,1,Baja,detractor,no,1,1,I Am Curious (Yellow),['Drama'],"['meditation', 'revolution', 'politics']","Lena, aged twenty, wants to know all she can about life and reality. She collects information on everyone and everything, storing her findings in an enormous archive. She experiments with relationships, political activism, and meditation. Meanwhile, the actors, director and crew are shown in a humorous parallel plot about the making of the film and their reactions to the story and each other. Nudity, explicit sex, and controversial politics kept this film from being shown in the US while its seizure by Customs was appealed.",57,10/09/1967,0,1,NO_RAG
7c6e36e2-f4f2-422a-ad13-0b40182eb09a,57 311 2751687,5/3/2026,RAG,True,1,9:58,una peli que tenga buen ritmo pero que también haga pensar,una peli que tenga buen ritmo pero que también haga pensar,RAG,True,False,5.01965,5,Juro que te amo,0.6436,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,RAG
7ca12702-69a7-44d3-b13e-a2de33cd45cb,57 313 5436203,5/3/2026,DIRECT,False,1,14:34,una peli que no sea complicada pero que tenga fondo,una peli que no sea complicada pero que tenga fondo,DIRECT,False,False,5.338666667,5,Juro que te amo,0.66,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,NO_RAG
7ddae252-ed97-461f-a30f-b0ee9883d36b,57 314 5895774,5/3/2026,DIRECT,False,1,2:53,recomiéndame una peli,recomiéndame una peli,DIRECT,False,False,17.12745,5,"Muchachos, la película de la gente",0.2739,2,3,1,Baja,detractor,no,1,1,"Muchachos, la película de la gente",['Documentary'],['cine argentino'],"The celebrations for the title of the Argentine National Team in the World Cup in Qatar 2022, through videos of Argentines around the world and unpublished material of the party in the streets.",83,02/11/2024,0,1,NO_RAG
8194c28e-643b-400d-95f3-9daf25c7e193,57 316 2344554,5/3/2026,RAG,True,1,4:46,una película interesante,una película interesante,RAG,True,False,7.448916667,5,"Muchachos, la película de la gente",0.4016,3,7,2,Media,passive,partial,1,1,"Muchachos, la película de la gente",['Documentary'],['cine argentino'],"The celebrations for the title of the Argentine National Team in the World Cup in Qatar 2022, through videos of Argentines around the world and unpublished material of the party in the streets.",83,02/11/2024,0,1,RAG
436811af-91f8-425f-aa80-aff5d2a194a3,57 316 5925008,5/2/2026,DIRECT,False,1,3:46,romance adolescente,romance adolescente,DIRECT,False,False,7.599233333,5,Romance en tres noches,0.6191,5,10,3,Alta,promoter,yes,1,1,Romance en tres noches,"['Romance', 'Comedy', 'Drama']","['love at first sight', 'romance', 'dark past']",A woman finds the opportunity to change her life when she meets and falls for a man who lives in a cabin far from the city.,0,12/12/1950,0,1,NO_RAG
8461896b-bb71-4f2c-92bf-74cd5714500e,57 311 5460940,5/3/2026,DIRECT,False,1,9:51,quiero algo emocionante pero no exagerado,quiero algo emocionante pero no exagerado,DIRECT,False,False,5.82675,5,Juro que te amo,0.2764,2,3,1,Baja,detractor,no,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,NO_RAG
853ab7af-9833-4dcb-97ca-9d4661a3e5bf,57 316 3222267,5/3/2026,RAG,True,1,13:41,algo que tenga buena historia pero que no sea pesada,algo que tenga buena historia pero que no sea pesada,RAG,True,False,2.898066667,5,Juro que te amo,0.6592,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,RAG
89e86f6b-f915-497e-9868-64e01ff934b1,57 314 5925716,5/3/2026,RAG,True,1,5:43,una película que guste,una película que guste,RAG,True,False,4.409783333,5,Juro que te amo,0.4233,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,RAG
8b6ddfa7-bdef-4719-a978-c4770655a7fe,57 318 2174887,5/3/2026,RAG,True,1,8:05,una película que no falle,una película que no falle,RAG,True,False,6.823716667,5,Juro que te amo,0.4118,3,7,2,Media,passive,partial,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,RAG
8cae7930-6a82-40d8-b497-bd519ca041dd,57 316 6571571,5/3/2026,RAG,True,1,0:41,ciencia ficción con viajes espaciales y drama,ciencia ficción con viajes espaciales y drama,RAG,True,False,5.945083333,5,Traición,0.7501,5,10,3,Alta,promoter,yes,1,1,Traición,"['Drama', 'Mystery']",['drama'],We don't have an overview translated in English. Help us expand our database by adding one.,75,,0,1,RAG
8cbd061e-e748-456b-a9a3-e7570837d4f1,57 314 0210624,5/3/2026,RAG,True,1,13:10,quiero una película que me haga sentir algo pero no tristeza,quiero una película que me haga sentir algo pero no tristeza,RAG,True,False,5.444816667,5,Juro que te amo,0.4474,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,RAG
8d7187ae-1303-4954-9d48-cb80f90d3512,57 316 3076833,5/3/2026,RAG,True,1,2:07,algo interesante,algo interesante,RAG,True,False,5.05255,5,Illiterate,0.2993,3,7,2,Media,passive,partial,1,1,Illiterate,['Drama'],['cine chileno'],"Ximena is an illiterate woman in her fifties, who has learned to live on her own to keep her illiteracy as a secret. Jackeline, is a young unemployed elementary school teacher, who tries to convince Ximena to take reading classes. Persuading her proves to be an almost impossible task, till one day, Jackeline finds something Ximena has been keeping as her only treasure since she was a child: a letter Ximena's father left when he abandoned her many years before. Thus, the two women embark on a learning journey where they discover that there are many ways of being illiterate, and that not knowing how to read is just one of them.",52,05/15/2014,0,1,RAG
914de4ad-ba4b-41a2-91c1-9b8309ed8fce,57 317 2817249,5/3/2026,DIRECT,False,1,5:07,algo fácil de ver,algo fácil de ver,DIRECT,False,False,4.547433333,5,Fácil,0.4256,5,10,3,Alta,promoter,yes,1,1,Fácil,['Comedy'],[],We don't have an overview translated in English. Help us expand our database by adding one.,55,,0,1,NO_RAG
9283d613-de08-4f44-b384-938f5152edd0,57 316 3827517,5/3/2026,DIRECT,False,1,4:00,una peli para distraerme,una peli para distraerme,DIRECT,False,False,3.79865,5,Illiterate,0.2559,2,3,1,Baja,detractor,no,1,1,Illiterate,['Drama'],['cine chileno'],"Ximena is an illiterate woman in her fifties, who has learned to live on her own to keep her illiteracy as a secret. Jackeline, is a young unemployed elementary school teacher, who tries to convince Ximena to take reading classes. Persuading her proves to be an almost impossible task, till one day, Jackeline finds something Ximena has been keeping as her only treasure since she was a child: a letter Ximena's father left when he abandoned her many years before. Thus, the two women embark on a learning journey where they discover that there are many ways of being illiterate, and that not knowing how to read is just one of them.",52,05/15/2014,0,1,NO_RAG
970f4457-3619-4773-9441-ae08e29b8fc7,57 314 9990651,5/3/2026,DIRECT,False,1,2:00,dame una recomendación,dame una recomendación,DIRECT,False,False,2.853016667,5,"Muchachos, la película de la gente",0.2834,3,7,2,Media,passive,partial,1,1,"Muchachos, la película de la gente",['Documentary'],['cine argentino'],"The celebrations for the title of the Argentine National Team in the World Cup in Qatar 2022, through videos of Argentines around the world and unpublished material of the party in the streets.",83,02/11/2024,0,1,NO_RAG
982c29f9-ca62-4d74-820c-d3f4da6a04db,57 311 6810904,5/3/2026,RAG,True,1,7:40,una película que recomiendes,una película que recomiendes,RAG,True,False,4.09305,5,Juro que te amo,0.3991,3,7,2,Media,passive,partial,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,RAG
99ad7804-e3d2-4f9d-9017-1977609669b6,57 312 3008605,5/3/2026,RAG,True,1,7:14,una película popular,una película popular,RAG,True,False,4.163733333,5,"Muchachos, la película de la gente",0.4218,5,10,3,Alta,promoter,yes,1,1,"Muchachos, la película de la gente",['Documentary'],['cine argentino'],"The celebrations for the title of the Argentine National Team in the World Cup in Qatar 2022, through videos of Argentines around the world and unpublished material of the party in the streets.",83,02/11/2024,0,1,RAG
99ba69a6-03c1-4694-81df-d309488dcec6,57 317 0446491,5/3/2026,RAG,True,1,14:42,quiero algo que me deje satisfecho al final,quiero algo que me deje satisfecho al final,RAG,True,False,4.848433333,5,Juro que te amo,0.4506,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,RAG
9f49039d-d7b5-4883-9029-5d0dd2ed7c5c,57 319 5052782,5/3/2026,DIRECT,False,1,8:12,algo para ver ya,algo para ver ya,DIRECT,False,False,5.771566667,5,Para Gases... los mios,0.464,5,10,3,Alta,promoter,yes,1,1,Para Gases... los mios,[],[],Mexican feature film,50,01/01/2002,0,1,NO_RAG
56a1c2f1-5b0e-468d-9a93-b44a27694337,57 315 6267655,5/2/2026,RAG,True,1,3:22,terror con casas embrujadas,terror con casas embrujadas,RAG,True,False,4.391816667,5,Piazza Fontana: The Italian Conspiracy,0.3417,3,7,2,Media,passive,partial,1,1,Piazza Fontana: The Italian Conspiracy,"['Drama', 'Crime', 'Mystery', 'History']","['bomb', 'milan', 'anarchist', 'government conspiracy', 'years of lead', 'anni di piombo', 'state terrorism', 'far-right organization']","On December 12, 1969, a bomb kills 17 people at the Piazza Fontana national bank in Milan, Italy, marking the beginning of the Years of Lead. Local anarchists are scapegoated for the massacre by police and the media, but a lone prosecutor uncovers a conspiracy of far-right groups, corrupt secret services, and other interests that seek to undermine democracy.",72,03/30/2012,0,1,RAG
a6645447-ecd1-4705-a8f6-5bc228650835,57 316 5593688,5/3/2026,RAG,True,1,9:42,algo que me sorprenda pero que no sea confuso,algo que me sorprenda pero que no sea confuso,RAG,True,False,4.895883333,5,Juro que te amo,0.6574,5,10,3,Alta,promoter,yes,1,1,Juro que te amo,['Soap'],['juro que te amo'],We don't have an overview translated in English. Help us expand our database by adding one.,0,,0,1,RAG
a8495d3b-720f-4c7a-87ae-ee6e9913b27a,57 319 3670093,5/3/2026,RAG,True,1,6:27,una película agradable,una película agradable,RAG,True,False,4.948066667,5,"Muchachos, la película de la gente",0.371,3,7,2,Media,passive,partial,1,1,"Muchachos, la película de la gente",['Documentary'],['cine argentino'],"The celebrations for the title of the Argentine National Team in the World Cup in Qatar 2022, through videos of Argentines around the world and unpublished material of the party in the streets.",83,02/11/2024,0,1,RAG
